,shopid,userid
10757,161954107,1
10758,161964121,31
10759,161969167,1
10760,161969317,5
10761,161969454,2
10762,161969714,1
10763,161969804,3
10764,161970294,1
10765,161970549,2
10766,161970923,1
10767,161971058,1
10768,161971171,3
10769,161971741,1
10770,161972305,2
10771,161972390,1
10772,161972640,1
10773,161972743,1
10774,161981109,1
10775,161981706,5
10776,161996970,11
10777,161999334,1
10778,162014252,75
10779,162021091,17
10780,162025565,1
10781,162043213,38
10782,162064249,10
10783,162070995,8
10784,162153111,5
10785,162155704,1
10786,162157170,3
10787,162161952,2
10788,162162475,1
10789,162165162,3
10790,162174875,24
10791,162175462,2
10792,162175583,5
10793,162175701,4
10794,162177520,1
10795,162178845,1
10796,162178906,1
10797,162179512,1
10798,162179819,1
10799,162180035,3
10800,162180856,2
10801,162181118,1
10802,162182031,2
10803,162182096,10
10804,162182618,2
10805,162182870,1
10806,162183062,2
10807,162183616,2
10808,162183707,1
10809,162183938,1
10810,162184352,1
10811,162184717,2
10812,162184744,1
10813,162184924,2
10814,162184978,1
10815,162185042,1
10816,162185111,2
10817,162185422,1
10818,162185934,3
10819,162185963,1
10820,162186099,2
10821,162186609,1
10822,162186645,1
10823,162186992,1
10824,162187540,1
10825,162187936,1
10826,162188521,1
10827,162188580,6
10828,162188588,1
10829,162188628,2
10830,162188798,1
10831,162188884,1
10832,162189636,1
10833,162190038,1
10834,162190130,1
10835,162190419,1
10836,162190679,1
10837,162191356,1
10838,162191968,1
10839,162192263,1
10840,162192366,1
10841,162192457,3
10842,162192602,1
10843,162192871,1
10844,162193049,2
10845,162193184,1
10846,162193327,1
10847,162193812,2
10848,162197543,3
10849,162211114,1
10850,162226376,25
10851,162227755,44
10852,162255156,39
10853,162256432,6
10854,162257632,42
10855,162262302,1
10856,162262563,1
10857,162262917,1
10858,162263187,4
10859,162263476,2
10860,162263574,1
10861,162263962,1
10862,162264627,2
10863,162265321,1
10864,162265415,1
10865,162265700,1
10866,162265788,1
10867,162265868,2
10868,162266216,2
10869,162266659,3
10870,162266869,1
10871,162267493,1
10872,162267613,1
10873,162267883,1
10874,162267944,1
10875,162268762,1
10876,162268861,1
10877,162269169,1
10878,162269278,1
10879,162269307,3
10880,162269563,1
10881,162269697,1
10882,162270015,1
10883,162270097,18
10884,162270114,1
10885,162270532,2
10886,162270614,1
10887,162270850,1
10888,162271423,1
10889,162272095,3
10890,162272983,3
10891,162273154,1
10892,162273194,1
10893,162274597,1
10894,162274982,2
10895,162275247,1
10896,162276407,4
10897,162276781,1
10898,162277012,1
10899,162277241,12
10900,162278878,3
10901,162279176,1
10902,162279478,1
10903,162279623,2
10904,162279869,2
10905,162280069,1
10906,162280344,1
10907,162280461,1
10908,162280863,1
10909,162281051,2
10910,162281132,1
10911,162281440,1
10912,162281793,1
10913,162282156,1
10914,162282525,4
10915,162282702,1
10916,162283213,1
10917,162283275,1
10918,162283843,1
10919,162284559,1
10920,162284753,1
10921,162285147,31
10922,162285174,1
10923,162285767,1
10924,162286932,3
10925,162286973,1
10926,162287037,1
10927,162287535,1
10928,162287726,1
10929,162288127,1
10930,162288430,2
10931,162288624,1
10932,162288782,1
10933,162289042,2
10934,162290109,3
10935,162290272,1
10936,162290855,1
10937,162290941,2
10938,162291137,1
10939,162291539,1
10940,162291936,1
10941,162292131,1
10942,162292169,2
10943,162292496,1
10944,162292584,10
10945,162292615,1
10946,162292928,1
10947,162293105,1
10948,162293339,1
10949,162293972,1
10950,162294218,1
10951,162294296,1
10952,162294999,1
10953,162295356,3
10954,162295573,1
10955,162295610,1
10956,162295947,1
10957,162296436,2
10958,162296892,1
10959,162296949,1
10960,162296989,1
10961,162297388,47
10962,162297463,1
10963,162297505,3
10964,162297546,1
10965,162297975,1
10966,162298200,1
10967,162298450,1
10968,162300009,1
10969,162300072,1
10970,162300220,1
10971,162300281,1
10972,162300339,3
10973,162300489,1
10974,162300547,2
10975,162300576,3
10976,162300682,39
10977,162300945,1
10978,162301017,1
10979,162301037,2
10980,162301093,1
10981,162301196,1
10982,162301596,2
10983,162301623,1
10984,162301708,1
10985,162302571,1
10986,162302594,1
10987,162303328,1
10988,162303435,3
10989,162303697,1
10990,162304324,1
10991,162304442,1
10992,162304596,2
10993,162304669,1
10994,162305054,1
10995,162305324,1
10996,162305509,1
10997,162305537,1
10998,162305660,1
10999,162305781,2
11000,162306309,1
11001,162306713,1
11002,162306822,4
11003,162306883,1
11004,162306950,1
11005,162307260,4
11006,162307335,1
11007,162307792,2
11008,162308082,1
11009,162308202,1
11010,162308236,1
11011,162317015,2
11012,162333225,11
11013,162334312,12
11014,162338678,1
11015,162340302,1
11016,162343767,1
11017,162345617,1
11018,162349749,3
11019,162360049,2
11020,162373711,1
11021,162393867,1
11022,162450961,5
11023,162518955,1
11024,162519412,1
11025,162519919,6
11026,162520165,2
11027,162520358,1
11028,162520402,4
11029,162520624,1
11030,162520984,1
11031,162521217,2
11032,162522518,3
11033,162523271,2
11034,162523823,1
11035,162523950,5
11036,162524646,1
11037,162525663,1
11038,162526105,1
11039,162526902,1
11040,162527507,1
11041,162529646,1
11042,162531526,1
11043,162531870,3
11044,162532197,2
11045,162532298,1
11046,162532605,2
11047,162532863,1
11048,162533978,1
11049,162534219,1
11050,162534820,1
11051,162536301,1
11052,162536489,1
11053,162536722,1
11054,162536744,1
11055,162536951,1
11056,162537126,1
11057,162537691,1
11058,162539284,1
11059,162539462,1
11060,162539492,2
11061,162540971,1
11062,162541563,1
11063,162541678,1
11064,162542084,2
11065,162542692,1
11066,162543661,1
11067,162544337,1
11068,162544380,1
11069,162544654,1
11070,162544690,5
11071,162544942,1
11072,162545165,1
11073,162545302,1
11074,162545570,1
11075,162546213,1
11076,162546606,1
11077,162548127,1
11078,162548198,1
11079,162548237,2
11080,162548321,2
11081,162548354,1
11082,162548522,1
11083,162548940,1
11084,162548998,1
11085,162549683,2
11086,162549868,3
11087,162549911,1
11088,162550193,1
11089,162550301,1
11090,162550334,1
11091,162551155,2
11092,162551769,1
11093,162551872,2
11094,162551899,115
11095,162552282,1
11096,162552315,1
11097,162553200,1
11098,162553321,1
11099,162553384,1
11100,162554065,3
11101,162554641,1
11102,162554676,1
11103,162555000,1
11104,162555281,1
11105,162555867,2
11106,162556150,4
11107,162556271,1
11108,162556600,1
11109,162557039,1
11110,162557187,1
11111,162557357,1
11112,162557623,4
11113,162558015,1
11114,162559374,1
11115,162559503,2
11116,162559740,1
11117,162560510,1
11118,162560665,1
11119,162561128,3
11120,162561230,2
11121,162561288,1
11122,162561413,2
11123,162561997,5
11124,162562719,1
11125,162562894,1
11126,162562970,1
11127,162563619,1
11128,162563836,1
11129,162563975,3
11130,162564072,2
11131,162564244,1
11132,162564380,1
11133,162565240,1
11134,162566041,1
11135,162566082,5
11136,162566658,1
11137,162566691,3
11138,162567143,1
11139,162567573,1
11140,162567703,3
11141,162567769,1
11142,162567867,1
11143,162567892,3
11144,162567975,1
11145,162568037,1
11146,162568190,1
11147,162568416,2
11148,162568479,1
11149,162568559,2
11150,162568966,1
11151,162569140,1
11152,162569825,1
11153,162569890,1
11154,162570358,1
11155,162571575,2
11156,162572148,2
11157,162572250,1
11158,162572278,1
11159,162573324,1
11160,162573573,1
11161,162573799,2
11162,162573939,2
11163,162574112,2
11164,162574147,1
11165,162574179,1
11166,162574344,2
11167,162574873,3
11168,162575244,7
11169,162575700,2
11170,162576254,1
11171,162576513,1
11172,162577643,1
11173,162577675,1
11174,162578206,2
11175,162578345,1
11176,162578727,1
11177,162578813,4
11178,162578843,1
11179,162579243,1
11180,162579939,1
11181,162580095,2
11182,162580216,4
11183,162582074,4
11184,162582287,3
11185,162582410,1
11186,162582618,1
11187,162582643,1
11188,162582771,2
11189,162582935,1
11190,162583097,1
11191,162583384,1
11192,162583411,1
11193,162583545,2
11194,162583802,1
11195,162583983,1
11196,162584132,1
11197,162584586,1
11198,162584981,1
11199,162585090,1
11200,162585214,2
11201,162585273,1
11202,162585323,1
11203,162585536,1
11204,162585739,1
11205,162586284,1
11206,162586416,2
11207,162586456,2
11208,162586694,1
11209,162586761,2
11210,162587080,1
11211,162657530,3
11212,162749764,18
11213,162765436,45
11214,162778599,1
11215,162790461,1
11216,162815322,1
11217,162815467,3
11218,162816223,1
11219,162816700,1
11220,162817742,4
11221,162817775,1
11222,162819029,1
11223,162819223,1
11224,162819924,1
11225,162820102,1
11226,162820132,1
11227,162820836,1
11228,162821158,6
11229,162821240,2
11230,162821331,2
11231,162821399,4
11232,162821659,1
11233,162821820,1
11234,162821937,1
11235,162822747,4
11236,162824092,1
11237,162824377,2
11238,162824414,1
11239,162824743,1
11240,162824802,1
11241,162824832,1
11242,162825014,2
11243,162825104,2
11244,162825565,2
11245,162825924,1
11246,162826113,1
11247,162826546,1
11248,162827570,1
11249,162827714,2
11250,162828378,1
11251,162829207,1
11252,162829233,3
11253,162829396,2
11254,162829586,3
11255,162829794,1
11256,162830012,3
11257,162830713,1
11258,162831795,1
11259,162831933,2
11260,162832454,3
11261,162832530,1
11262,162832649,2
11263,162832843,4
11264,162833133,1
11265,162833154,1
11266,162834369,1
11267,162834788,2
11268,162834994,4
11269,162835334,2
11270,162835458,1
11271,162836191,2
11272,162836360,1
11273,162836543,1
11274,162836877,1
11275,162836914,3
11276,162837017,1
11277,162837080,1
11278,162837669,1
11279,162837793,1
11280,162838096,1
11281,162838200,1
11282,162838262,1
11283,162838472,1
11284,162838568,1
11285,162838677,1
11286,162839180,1
11287,162839568,1
11288,162839804,1
11289,162839906,1
11290,162840213,1
11291,162840914,2
11292,162841621,1
11293,162842190,2
11294,162842329,1
11295,162842609,4
11296,162842914,1
11297,162843128,1
11298,162843605,1
11299,162843712,1
11300,162843967,1
11301,162844394,3
11302,162844611,1
11303,162844829,1
11304,162845089,1
11305,162845119,1
11306,162845186,1
11307,162845346,1
11308,162845448,1
11309,162846113,1
11310,162846146,1
11311,162846197,1
11312,162846249,1
11313,162846350,1
11314,162846375,2
11315,162846722,3
11316,162926905,1
11317,162962296,1
11318,162962550,1
11319,162967591,98
11320,162985826,2
11321,162992866,3
11322,162999463,1
11323,163014475,101
11324,163041552,13
11325,163045382,2
11326,163060924,1
11327,163089178,1
11328,163089368,1
11329,163089811,8
11330,163089921,2
11331,163090423,2
11332,163090503,1
11333,163090545,1
11334,163090574,1
11335,163091003,1
11336,163091079,1
11337,163091108,3
11338,163091234,1
11339,163091268,1
11340,163091628,1
11341,163091757,1
11342,163091783,1
11343,163092023,1
11344,163092532,1
11345,163093174,1
11346,163093411,1
11347,163093467,1
11348,163093560,3
11349,163093970,1
11350,163094247,2
11351,163094644,1
11352,163095263,1
11353,163096078,1
11354,163096106,1
11355,163096468,2
11356,163096536,1
11357,163096738,2
11358,163097022,4
11359,163097149,2
11360,163097708,1
11361,163097760,1
11362,163097802,1
11363,163098031,1
11364,163098414,1
11365,163098931,3
11366,163099127,1
11367,163099439,1
11368,163099812,5
11369,163100087,1
11370,163100263,1
11371,163100414,1
11372,163100720,1
11373,163101150,1
11374,163101297,1
11375,163101435,6
11376,163101751,1
11377,163101923,1
11378,163101986,2
11379,163102010,1
11380,163102143,2
11381,163102210,3
11382,163102376,3
11383,163102823,1
11384,163102991,2
11385,163103488,1
11386,163103703,1
11387,163104204,1
11388,163104818,1
11389,163105400,2
11390,163105628,1
11391,163106145,3
11392,163106413,1
11393,163106899,3
11394,163107141,1
11395,163107322,2
11396,163107739,3
11397,163108085,1
11398,163108205,1
11399,163108229,1
11400,163108722,1
11401,163108823,1
11402,163108845,1
11403,163108953,1
11404,163108985,1
11405,163109619,1
11406,163109993,1
11407,163110478,1
11408,163110882,1
11409,163111003,1
11410,163111569,3
11411,163112090,2
11412,163112282,1
11413,163112383,1
11414,163112836,1
11415,163113205,1
11416,163113480,4
11417,163113694,3
11418,163113862,1
11419,163114095,1
11420,163114295,2
11421,163114786,2
11422,163115097,1
11423,163115765,1
11424,163116132,1
11425,163116166,1
11426,163116441,1
11427,163117088,2
11428,163117913,1
11429,163118739,1
11430,163119338,2
11431,163119688,1
11432,163120324,1
11433,163120449,1
11434,163120477,1
11435,163120769,33
11436,163121324,1
11437,163121354,1
11438,163121876,1
11439,163122229,1
11440,163122362,1
11441,163122491,1
11442,163123006,1
11443,163123243,1
11444,163123445,1
11445,163124018,1
11446,163124119,1
11447,163124284,1
11448,163124388,1
11449,163124534,1
11450,163125057,1
11451,163125473,1
11452,163125845,1
11453,163126022,1
11454,163126103,1
11455,163126357,1
11456,163126435,1
11457,163126519,1
11458,163127053,1
11459,163127123,1
11460,163127700,1
11461,163127815,2
11462,163127893,2
11463,163127996,4
11464,163128416,1
11465,163128751,1
11466,163129279,1
11467,163129409,1
11468,163129448,1
11469,163129482,1
11470,163129558,1
11471,163129585,3
11472,163129618,1
11473,163129644,1
11474,163129922,1
11475,163130286,2
11476,163130330,1
11477,163131068,1
11478,163131790,2
11479,163132364,1
11480,163132926,1
11481,163133822,6
11482,163133923,1
11483,163134056,1
11484,163134195,1
11485,163134573,1
11486,163134884,1
11487,163134958,3
11488,163135001,1
11489,163135896,1
11490,163135928,6
11491,163136979,1
11492,163137457,1
11493,163137650,1
11494,163138056,1
11495,163138357,2
11496,163138438,1
11497,163138478,1
11498,163138513,1
11499,163139347,1
11500,163139377,1
11501,163139667,1
11502,163139694,2
11503,163140229,1
11504,163140304,2
11505,163140518,1
11506,163140839,1
11507,163141267,3
11508,163141781,1
11509,163141874,1
11510,163141950,1
11511,163142335,1
11512,163142998,1
11513,163143219,1
11514,163143281,2
11515,163144457,1
11516,163145030,1
11517,163145223,1
11518,163145466,7
11519,163145529,2
11520,163145687,1
11521,163146069,1
11522,163146566,1
11523,163146624,1
11524,163146692,1
11525,163147461,1
11526,163148237,1
11527,163148460,2
11528,163148494,1
11529,163148607,1
11530,163149024,1
11531,163149158,2
11532,163149188,1
11533,163149404,1
11534,163149918,1
11535,163149944,1
11536,163150141,1
11537,163150483,1
11538,163150693,1
11539,163151480,1
11540,163152263,1
11541,163152411,1
11542,163152677,1
11543,163153609,1
11544,163153702,1
11545,163153832,1
11546,163153996,1
11547,163154071,1
11548,163154126,1
11549,163160271,3
11550,163213996,10
11551,163218938,1
11552,163231927,16
11553,163243471,9
11554,163248372,1
11555,163262230,2
11556,163277650,4
11557,163279095,32
11558,163281940,3
11559,163282052,2
11560,163282196,4
11561,163283258,1
11562,163283372,2
11563,163283799,9
11564,163287330,1
11565,163287865,2
11566,163288657,1
11567,163289020,1
11568,163289107,2
11569,163289473,4
11570,163289595,4
11571,163289617,1
11572,163289676,3
11573,163289756,1
11574,163289894,1
11575,163290337,1
11576,163290718,1
11577,163290759,2
11578,163291275,3
11579,163292462,1
11580,163292590,1
11581,163293019,3
11582,163293058,1
11583,163293627,1
11584,163293666,1
11585,163294369,1
11586,163294833,2
11587,163295332,2
11588,163295872,3
11589,163295964,1
11590,163296633,1
11591,163297130,5
11592,163297406,2
11593,163297442,1
11594,163297656,1
11595,163297907,1
11596,163298321,1
11597,163298461,1
11598,163298494,4
11599,163298601,1
11600,163298770,1
11601,163298804,1
11602,163298865,2
11603,163298872,1
11604,163299014,4
11605,163299162,16
11606,163299217,1
11607,163299635,1
11608,163300885,3
11609,163301099,3
11610,163301207,1
11611,163301278,8
11612,163301441,1
11613,163302196,1
11614,163302725,2
11615,163302757,3
11616,163302797,1
11617,163303163,2
11618,163304570,3
11619,163304907,1
11620,163305087,1
11621,163305115,3
11622,163305352,1
11623,163307853,1
11624,163308369,2
11625,163308562,1
11626,163308648,2
11627,163309294,1
11628,163310056,1
11629,163310594,1
11630,163311465,4
11631,163312176,1
11632,163312602,1
11633,163312904,2
11634,163313378,1
11635,163314419,1
11636,163315184,2
11637,163316662,1
11638,163316792,1
11639,163317135,1
11640,163318092,1
11641,163318146,1
11642,163318262,1
11643,163318836,1
11644,163318918,1
11645,163318953,1
11646,163319067,2
11647,163320172,1
11648,163321367,1
11649,163321488,8
11650,163321718,1
11651,163322335,1
11652,163322638,1
11653,163322853,1
11654,163323202,1
11655,163324762,1
11656,163324801,1
11657,163325651,2
11658,163327696,1
11659,163328401,16
11660,163328680,2
11661,163328804,1
11662,163329581,1
11663,163330147,1
11664,163330483,6
11665,163330541,2
11666,163331753,1
11667,163331936,1
11668,163332329,1
11669,163332397,9
11670,163332578,1
11671,163332836,1
11672,163333130,1
11673,163334055,1
11674,163334682,2
11675,163335611,2
11676,163335865,1
11677,163336004,1
11678,163336053,7
11679,163336716,2
11680,163336877,1
11681,163337131,1
11682,163337224,1
11683,163338566,2
11684,163338660,2
11685,163339333,1
11686,163339479,1
11687,163339512,5
11688,163339575,2
11689,163340113,1
11690,163340263,2
11691,163340608,1
11692,163340719,2
11693,163340799,5
11694,163341072,22
11695,163341235,1
11696,163341699,2
11697,163342418,1
11698,163342614,1
11699,163342950,1
11700,163343699,1
11701,163343932,1
11702,163344369,1
11703,163345428,1
11704,163345561,1
11705,163345986,1
11706,163346220,1
11707,163346260,1
11708,163346446,1
11709,163347498,1
11710,163347739,1
11711,163348173,2
11712,163349571,2
11713,163350457,2
11714,163350691,1
11715,163350900,3
11716,163351089,3
11717,163351466,2
11718,163351639,2
11719,163351748,29
11720,163352079,11
11721,163352562,1
11722,163352892,5
11723,163353040,5
11724,163354336,1
11725,163355060,2
11726,163355860,10
11727,163356034,1
